seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
1675610640,2,192,60,82,5,13,8.4818,10.2343,1,2,2309.0484,1596.2565
1675610640,2,193,10,4,7,7,5.474,5.8067,1,3,1062.5525,1262.0575
1675610640,2,194,62,74,5,11,2.6267,7.6946,0,3,308.7161,1675.8232
1675610640,2,195,12,87,14,14,10.896,7.6369,2,1,2699.2408,1308.613
1675610640,2,196,87,67,9,10,9.5689,7.2038,1,0,2441.9653,1348.6779
1675610640,2,197,92,19,10,16,22.8603,18.4564,4,3,4673.7612,3931.2499
1675610640,2,198,60,74,14,10,11.1186,11.8252,1,3,3586.7729,3622.1939
1675610640,2,199,49,62,14,11,25.6859,9.053,1,1,4907.7179,1686.5573
1675610640,2,200,63,74,5,4,4.4634,7.1968,0,3,587.7829,436.1507
1675610640,3,201,144,12,11,9,8.8174,14.36,1,1,2133.4604,3347.0478
1675610640,3,202,4,22,5,14,8.7096,15.7421,1,0,2187.0831,2278.5945
1675610640,3,203,56,161,9,12,6.2606,14.4113,1,1,1248.687,4236.6534
1675610640,3,204,67,96,15,14,6.8674,10.466,0,1,3657.6963,3470.3858
1675610640,3,205,199,185,17,11,32.2666,26.3834,1,0,5342.8056,3146.4196
1675610640,3,206,103,55,7,8,10.0183,11.2419,2,1,2601.8504,2224.9883
1675610640,3,207,63,132,11,20,36.7933,33.0788,1,1,6949.6018,5273.9621
1675610640,3,208,139,128,8,14,10.1654,25.9924,3,2,2224.8054,4253.6843
1675610640,3,209,140,10,20,19,47.3792,45.9962,1,1,5432.6752,5748.8388
1675610640,3,210,171,151,10,11,3.3086,16.7938,2,3,2424.1048,2982.1143
1675610640,3,211,95,171,13,9,23.7654,5.2486,2,2,4423.5642,2381.2283
1675610640,3,212,4,12,1,9,1.9213,9.3033,0,0,357.6617,2762.0528
1675610640,3,213,19,88,4,3,4.5106,2.7149,1,2,2013.0722,846.4699
1675610640,3,214,185,19,11,11,17.3808,17.361,2,3,4224.431,4436.2902
1675610640,3,215,67,155,13,13,17.2817,13.423,1,1,2398.0981,3681.8309
1675610640,3,216,21,140,18,13,18.7786,13.3802,1,1,2776.1431,2413.6963
1675610640,3,217,95,12,8,13,14.5626,9.9586,1,2,1991.4492,3336.5276
1675610640,3,218,189,161,0,16,0.609,27.2718,0,3,169.3421,7613.3272
1675610640,3,219,185,109,9,13,11.9933,21.429,2,3,3381.6313,4487.2168
1675610640,3,220,185,171,12,8,4.24,13.2288,0,2,1019.7458,2065.2497
1675610640,3,221,151,84,15,8,12.0886,7.5675,2,1,2510.3015,1115.318
1675610640,3,222,102,38,7,5,6.9066,12.1351,0,0,1916.7763,1474.3457
1675610640,3,223,67,155,8,12,11.3526,13.8201,1,1,2164.4806,2889.1461
1675610640,3,224,185,67,17,9,12.2523,8.517,1,0,2480.2196,2172.5401
1675610640,3,225,147,177,10,13,11.2074,11.2698,2,1,3245.3438,3534.6353
1675610640,3,226,159,186,12,11,10.1962,16.715,0,1,3704.9231,4340.6886
1675610640,3,227,115,80,9,8,15.4073,9.0094,3,2,3836.0891,1703.7358
1675610640,3,228,19,153,6,13,9.7738,7.9269,2,1,3211.8222,2256.7918
1675610640,3,229,32,12,12,7,10.4583,3.6654,1,1,1914.4326,1095.9168
1675610640,3,230,144,188,0,8,1.7022,14.3609,0,2,594.8797,2499.9823
1675610640,3,231,185,82,12,10,6.5275,15.0216,0,2,804.207,2297.5652
1675610640,3,232,89,95,18,17,11.0872,7.6577,1,0,2523.9073,1565.744
1675610640,3,233,188,197,4,15,5.6405,22.6055,2,3,507.2893,5312.1365
1675610640,3,234,115,140,13,6,18.0157,5.4838,2,2,3746.367,1320.4088
1675610640,3,235,151,105,7,6,17.3069,11.134,3,4,2711.8975,2139.3906
1675610640,3,236,67,185,13,15,11.4024,7.1275,3,2,2817.3351,2732.643
1675610640,3,237,96,198,12,8,9.131,6.4054,0,0,2080.4073,1196.6181
1675610640,3,238,63,21,8,13,8.919,1.8532,2,1,1962.6561,1188.9906
1675610640,3,239,189,4,3,15,4.2467,12.3538,1,1,2087.836,6103.4414
1675610640,3,240,156,186,11,5,3.2151,7.4132,1,1,1467.7098,1097.5562
1675610640,3,241,153,49,15,16,9.8698,21.0235,0,0,1779.4603,3552.4592
1675610640,3,242,139,155,11,6,8.3103,7.1939,2,0,1582.6161,1556.4668
1675610640,3,243,155,171,10,11,14.5994,14.0714,1,2,3271.2162,2272.3081
1675610640,3,244,87,189,12,14,23.1345,18.5818,0,1,3366.8787,5395.1727
1675610640,3,245,188,82,6,12,9.1034,8.1799,1,0,2277.6962,1271.4247
1675610640,3,246,63,185,11,12,16.5095,6.3932,0,0,4256.7718,1515.0228
1675610640,3,247,171,188,9,4,3.4908,5.0822,2,3,2207.6505,1385.9711
